transaction_id,customer_id,amount,transaction_hour,is_new_device,device_age_days,location_change,distance_from_last_transaction,transactions_last_10min,failed_attempts,avg_customer_amount,amount_deviation,customer_account_age_days,payment_method,fraud,ml_score,behavioural_score,risk_score,risk_level,recommended_action,risk_reasons
TXN002132,12636,723.77,11,0,460,0,77,2,0,269.26,2.68,671,NETBANKING,0,21.23,7,12.69,LOW,ALLOW,Above-normal amount
TXN002133,10488,600.6,19,1,18,0,53,0,0,1031.63,0.58,1745,NETBANKING,0,14.57,15,14.83,LOW,ALLOW,New device
TXN002134,11347,187.43,22,0,493,0,79,1,0,201.4,0.93,1858,WALLET,1,68.85,0,27.54,LOW,ALLOW,No major risk signals
TXN002135,10493,408.05,4,0,191,1,1863,1,0,201.55,2.01,54,UPI,0,12.06,47,33.02,LOW,ALLOW,Location change | Above-normal amount | Very large distance | Location change + large distance
TXN002136,11667,978.8,11,0,61,0,4,1,0,1667.82,0.59,602,CARD,0,21.51,0,8.61,LOW,ALLOW,No major risk signals
TXN002137,11637,769.82,15,0,1225,1,169,4,0,391.25,1.96,736,UPI,0,19.36,23,21.54,LOW,ALLOW,Location change | Elevated velocity
TXN002138,10018,1525.22,0,0,1035,0,80,1,0,590.59,2.58,1776,NETBANKING,0,24.92,7,14.17,LOW,ALLOW,Above-normal amount
TXN002139,12444,760.58,1,0,126,0,88,0,1,771.9,0.98,551,CARD,0,28.85,0,11.54,LOW,ALLOW,No major risk signals
TXN002140,11000,484.37,9,0,168,0,27,2,1,365.02,1.32,151,NETBANKING,0,17.74,0,7.1,LOW,ALLOW,No major risk signals
TXN002141,10850,1200.08,1,0,321,1,2299,1,0,442.17,2.71,738,NETBANKING,0,13.61,47,33.64,LOW,ALLOW,Location change | Above-normal amount | Very large distance | Location change + large distance
TXN002142,11388,7551.3,9,0,170,0,21,1,0,1179.67,6.4,1369,CARD,0,6.15,15,11.46,LOW,ALLOW,High amount deviation
TXN002143,11354,685.57,22,0,1366,1,1037,1,0,1139.08,0.6,1018,WALLET,1,78.3,35,52.32,MEDIUM,STEP-UP VERIFICATION,Location change | Large distance | Location change + large distance
TXN002144,11367,1010.35,17,0,1009,0,45,2,0,798.84,1.26,1977,CARD,0,13.41,0,5.37,LOW,ALLOW,No major risk signals
TXN002145,10821,1844.36,0,0,227,0,40,0,0,474.04,3.88,1179,CARD,0,27.26,7,15.1,LOW,ALLOW,Above-normal amount
TXN002146,10454,552.32,4,0,1474,0,80,2,0,330.87,1.66,1705,UPI,0,13.95,0,5.58,LOW,ALLOW,No major risk signals
TXN002147,11624,2648.75,11,0,161,0,45,2,0,1061.96,2.49,887,UPI,0,49.22,7,23.89,LOW,ALLOW,Above-normal amount
TXN002148,12772,234.58,16,0,394,0,3,2,0,471.19,0.5,1199,CARD,0,13.79,0,5.52,LOW,ALLOW,No major risk signals
TXN002149,10710,634.88,18,0,567,0,10,1,0,365.04,1.73,637,CARD,0,49.73,0,19.89,LOW,ALLOW,No major risk signals
TXN002150,12190,689.15,17,0,1322,0,57,1,0,376.32,1.83,62,WALLET,0,42.05,0,16.82,LOW,ALLOW,No major risk signals
TXN002151,10916,1020.95,12,0,101,0,38,0,0,2019.89,0.51,152,UPI,0,18.63,0,7.45,LOW,ALLOW,No major risk signals
TXN002152,12875,168.05,21,0,332,0,13,1,0,652.34,0.26,1966,NETBANKING,0,16.74,0,6.7,LOW,ALLOW,No major risk signals
TXN002153,12652,2835.09,2,0,410,1,745,1,1,471.87,6.0,1923,CARD,1,27.61,50,41.04,MEDIUM,STEP-UP VERIFICATION,Location change | High amount deviation | Large distance | Location change + large distance
TXN002154,11496,1276.77,20,0,1470,0,80,2,1,300.02,4.24,1850,UPI,0,9.88,15,12.95,LOW,ALLOW,High amount deviation
TXN002155,11440,2331.83,9,0,1261,0,26,1,0,404.13,5.76,42,UPI,0,28.2,15,20.28,LOW,ALLOW,High amount deviation
TXN002156,10304,3537.16,13,0,1223,0,45,1,1,297.12,11.86,1814,UPI,0,7.23,20,14.89,LOW,ALLOW,Extreme amount deviation
TXN002157,10735,478.44,7,0,925,0,85,0,0,705.0,0.68,1744,UPI,0,16.69,0,6.68,LOW,ALLOW,No major risk signals
TXN002158,12338,107.75,9,0,316,0,1,1,1,540.41,0.2,713,UPI,0,5.35,0,2.14,LOW,ALLOW,No major risk signals
TXN002159,11963,2378.94,1,0,197,0,62,0,0,168.2,14.06,1180,NETBANKING,0,9.87,20,15.95,LOW,ALLOW,Extreme amount deviation
TXN002160,12149,703.86,12,0,244,0,77,0,0,466.62,1.51,1630,CARD,0,20.86,0,8.34,LOW,ALLOW,No major risk signals
TXN002161,12009,342.68,4,0,1169,0,44,2,3,316.26,1.08,577,NETBANKING,0,10.33,15,13.13,LOW,ALLOW,Multiple failed attempts
TXN002162,12914,1465.36,10,0,173,0,37,1,0,822.65,1.78,1326,UPI,0,24.42,0,9.77,LOW,ALLOW,No major risk signals
TXN002163,12889,7288.28,23,0,1365,0,2,1,1,441.21,16.48,1603,CARD,0,9.22,20,15.69,LOW,ALLOW,Extreme amount deviation
TXN002164,10961,818.46,0,0,359,1,385,1,0,587.72,1.39,18,UPI,0,14.9,15,14.96,LOW,ALLOW,Location change
TXN002165,12989,2015.15,9,0,1276,0,38,1,1,118.2,16.91,141,NETBANKING,0,2.7,20,13.08,LOW,ALLOW,Extreme amount deviation
TXN002166,11026,387.85,12,0,265,0,69,1,0,723.95,0.54,592,CARD,0,27.6,0,11.04,LOW,ALLOW,No major risk signals
TXN002167,12132,214.06,3,0,498,0,86,1,0,214.49,0.99,1942,UPI,0,28.9,0,11.56,LOW,ALLOW,No major risk signals
TXN002168,12375,1952.47,20,0,877,1,1486,1,0,1097.87,1.78,1224,WALLET,0,45.44,35,39.18,LOW,ALLOW,Location change | Large distance | Location change + large distance
TXN002169,12863,1428.19,9,0,725,0,20,1,1,348.06,4.09,1137,CARD,0,27.58,15,20.03,LOW,ALLOW,High amount deviation
TXN002170,11473,604.35,11,0,1295,0,68,0,0,542.26,1.11,256,UPI,0,27.63,0,11.05,LOW,ALLOW,No major risk signals
TXN002171,12501,3828.72,13,0,1357,0,60,1,2,261.85,14.57,1864,CARD,0,6.72,28,19.49,LOW,ALLOW,Repeated failed attempts | Extreme amount deviation
TXN002172,11947,200.37,2,0,599,0,74,0,0,311.02,0.64,1094,UPI,0,21.52,0,8.61,LOW,ALLOW,No major risk signals
TXN002173,12676,315.6,1,0,812,0,25,3,0,388.35,0.81,429,UPI,0,19.2,8,12.48,LOW,ALLOW,Elevated velocity
TXN002174,11177,565.98,18,0,997,0,44,1,1,122.33,4.59,273,CARD,0,9.2,15,12.68,LOW,ALLOW,High amount deviation
TXN002175,10664,663.19,10,0,178,0,14,0,0,576.98,1.15,611,CARD,0,34.83,0,13.93,LOW,ALLOW,No major risk signals
TXN002176,10011,3119.89,20,0,605,0,85,1,0,182.49,17.0,1828,UPI,0,3.77,20,13.51,LOW,ALLOW,Extreme amount deviation
TXN002177,11156,936.19,6,0,498,0,67,3,0,365.31,2.56,1529,CARD,0,45.86,15,27.34,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN002178,10303,762.03,17,0,164,0,44,1,0,1038.9,0.73,1955,UPI,0,14.4,0,5.76,LOW,ALLOW,No major risk signals
TXN002179,11763,305.06,13,0,849,0,24,0,1,524.88,0.58,1078,CARD,0,15.49,0,6.2,LOW,ALLOW,No major risk signals
TXN002180,12830,2261.17,6,0,48,0,78,0,0,822.03,2.75,1971,NETBANKING,0,30.18,7,16.27,LOW,ALLOW,Above-normal amount
TXN002181,10042,341.67,21,0,922,1,611,4,0,449.11,0.76,279,UPI,0,35.9,23,28.16,LOW,ALLOW,Location change | Elevated velocity
TXN002182,10943,303.86,6,0,627,1,2331,0,0,402.09,0.75,477,CARD,0,52.69,40,45.08,MEDIUM,STEP-UP VERIFICATION,Location change | Very large distance | Location change + large distance
TXN002183,12390,638.92,22,0,715,0,2,3,0,145.05,4.37,1907,NETBANKING,0,5.06,23,15.82,LOW,ALLOW,Elevated velocity | High amount deviation
TXN002184,11349,1031.44,8,0,579,0,82,2,0,467.06,2.2,1526,NETBANKING,0,25.57,7,14.43,LOW,ALLOW,Above-normal amount
TXN002185,12545,486.81,22,0,170,0,54,1,0,1329.42,0.37,593,UPI,0,42.92,0,17.17,LOW,ALLOW,No major risk signals
TXN002186,12411,1637.56,11,0,1353,0,60,2,0,285.2,5.72,385,UPI,0,39.11,15,24.64,LOW,ALLOW,High amount deviation
TXN002187,10890,705.9,5,0,435,0,4,0,0,324.17,2.17,573,CARD,0,32.47,7,17.19,LOW,ALLOW,Above-normal amount
TXN002188,12474,2197.01,23,0,529,0,82,2,0,820.06,2.68,1998,CARD,0,23.96,7,13.78,LOW,ALLOW,Above-normal amount
TXN002189,11004,1379.32,6,0,64,0,71,1,0,283.74,4.84,702,CARD,0,46.77,15,27.71,LOW,ALLOW,High amount deviation
TXN002190,10020,4116.5,21,0,1420,0,84,0,0,639.55,6.43,1534,UPI,0,5.96,15,11.39,LOW,ALLOW,High amount deviation
TXN002191,10406,616.53,3,0,685,1,634,0,1,351.26,1.75,1852,UPI,0,27.36,15,19.94,LOW,ALLOW,Location change
TXN002192,12666,1839.73,15,0,1482,0,67,1,0,391.79,4.68,1163,CARD,0,67.47,15,35.99,LOW,ALLOW,High amount deviation
TXN002193,11014,196.61,6,0,685,0,19,4,0,321.88,0.61,1593,UPI,0,43.59,8,22.24,LOW,ALLOW,Elevated velocity
TXN002194,10335,10487.19,7,0,387,0,35,1,0,674.84,15.52,1495,UPI,0,18.06,20,19.22,LOW,ALLOW,Extreme amount deviation
TXN002195,11838,1763.15,7,0,53,0,69,0,0,1084.88,1.62,954,NETBANKING,0,38.41,0,15.36,LOW,ALLOW,No major risk signals
TXN002196,11147,697.94,19,1,11,0,55,3,0,706.38,0.99,708,CARD,0,16.68,23,20.47,LOW,ALLOW,New device | Elevated velocity
TXN002197,12446,720.35,2,0,463,0,82,2,1,517.58,1.39,844,NETBANKING,0,15.75,0,6.3,LOW,ALLOW,No major risk signals
TXN002198,12840,727.8,8,1,4,0,5,2,1,1860.2,0.39,89,NETBANKING,0,3.41,15,10.36,LOW,ALLOW,New device
TXN002199,11827,4289.95,18,0,393,0,54,2,0,1956.29,2.19,146,UPI,0,12.4,7,9.16,LOW,ALLOW,Above-normal amount
TXN002200,10714,1927.09,12,1,1,0,87,0,1,997.82,1.93,624,CARD,0,21.97,15,17.79,LOW,ALLOW,New device
TXN002201,10050,615.96,6,0,854,0,60,0,2,331.09,1.85,11,UPI,0,17.39,8,11.75,LOW,ALLOW,Repeated failed attempts
TXN002202,10323,313.25,19,0,265,0,4,1,0,56.99,5.4,84,WALLET,0,7.37,15,11.95,LOW,ALLOW,High amount deviation
TXN002203,10788,2481.67,20,0,1176,0,28,1,0,548.18,4.52,993,CARD,0,30.94,15,21.38,LOW,ALLOW,High amount deviation
TXN002204,10140,1831.27,14,0,597,0,67,0,0,1531.28,1.2,948,CARD,0,45.44,0,18.18,LOW,ALLOW,No major risk signals
TXN002205,10469,1636.66,18,0,627,0,89,0,0,1930.63,0.85,1254,UPI,0,32.56,0,13.02,LOW,ALLOW,No major risk signals
TXN002206,10786,836.16,1,0,494,0,57,1,0,703.74,1.19,1815,CARD,0,28.64,0,11.46,LOW,ALLOW,No major risk signals
TXN002207,11825,695.98,11,0,1131,0,57,2,0,440.91,1.57,1017,UPI,0,32.85,0,13.14,LOW,ALLOW,No major risk signals
TXN002208,11357,3761.0,7,0,633,0,51,3,0,1842.39,2.04,1969,UPI,0,10.11,15,13.04,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN002209,11916,4070.53,22,0,1386,0,18,1,0,653.6,6.22,1984,UPI,0,4.25,15,10.7,LOW,ALLOW,High amount deviation
TXN002210,10963,1547.05,22,0,1301,0,17,2,0,397.18,3.89,261,CARD,0,28.04,7,15.42,LOW,ALLOW,Above-normal amount
TXN002211,10372,2047.48,7,0,1390,0,69,1,0,251.46,8.11,836,NETBANKING,0,36.0,20,26.4,LOW,ALLOW,Extreme amount deviation
TXN002212,12541,1097.38,12,0,102,0,30,2,0,819.19,1.34,479,CARD,1,62.48,0,24.99,LOW,ALLOW,No major risk signals
TXN002213,11692,280.2,0,0,859,0,0,1,0,366.45,0.76,1336,UPI,1,80.52,0,32.21,LOW,ALLOW,No major risk signals
TXN002214,12798,390.42,23,0,773,0,5,4,0,253.02,1.54,1401,CARD,0,33.53,8,18.21,LOW,ALLOW,Elevated velocity
TXN002215,11179,2378.57,9,0,263,0,36,4,0,713.05,3.33,939,CARD,0,16.04,15,15.42,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN002216,12338,2650.89,20,0,1241,0,1,3,0,501.14,5.28,392,CARD,0,11.7,23,18.48,LOW,ALLOW,Elevated velocity | High amount deviation
TXN002217,11671,2199.55,23,0,1330,0,57,0,0,461.67,4.75,905,UPI,0,41.09,15,25.43,LOW,ALLOW,High amount deviation
TXN002218,10105,1204.89,8,0,448,0,36,1,0,723.29,1.66,173,UPI,0,27.83,0,11.13,LOW,ALLOW,No major risk signals
TXN002219,11443,2270.16,1,0,452,1,1615,1,0,835.17,2.71,1066,UPI,0,20.29,47,36.32,LOW,ALLOW,Location change | Above-normal amount | Very large distance | Location change + large distance
TXN002220,12717,854.56,18,0,54,0,86,0,1,239.07,3.56,1392,UPI,0,29.26,7,15.9,LOW,ALLOW,Above-normal amount
TXN002221,11681,1522.61,21,0,1481,0,43,2,1,398.59,3.81,1224,CARD,0,45.56,7,22.43,LOW,ALLOW,Above-normal amount
TXN002222,10001,754.47,13,0,1240,0,43,3,0,477.86,1.58,756,NETBANKING,0,24.57,8,14.63,LOW,ALLOW,Elevated velocity
TXN002223,12636,365.67,9,1,4,1,430,0,0,427.45,0.85,27,UPI,0,20.86,40,32.35,LOW,ALLOW,New device | Location change | New device + location change
TXN002224,12691,1872.23,9,0,1187,0,90,0,0,290.14,6.43,1439,WALLET,0,22.95,15,18.18,LOW,ALLOW,High amount deviation
TXN002225,12137,2654.09,7,0,1184,0,36,1,1,320.88,8.25,226,NETBANKING,0,6.71,20,14.69,LOW,ALLOW,Extreme amount deviation
TXN002226,10349,7353.01,13,0,141,0,87,0,0,577.07,12.72,1390,NETBANKING,0,18.3,20,19.32,LOW,ALLOW,Extreme amount deviation
TXN002227,11286,1123.75,12,0,670,0,90,0,0,600.51,1.87,14,NETBANKING,0,19.44,0,7.78,LOW,ALLOW,No major risk signals
TXN002228,11062,368.47,5,0,1471,0,94,1,0,902.03,0.41,1321,WALLET,0,8.31,0,3.32,LOW,ALLOW,No major risk signals
TXN002229,12956,679.14,20,0,606,0,29,2,0,673.49,1.01,381,UPI,0,27.21,0,10.88,LOW,ALLOW,No major risk signals
TXN002230,12206,799.9,12,0,55,0,87,5,0,184.92,4.3,1722,UPI,0,21.66,35,29.67,LOW,ALLOW,High velocity | High amount deviation
TXN002231,12359,1018.64,2,0,559,0,64,1,0,457.65,2.22,941,NETBANKING,0,25.18,7,14.27,LOW,ALLOW,Above-normal amount
TXN002232,10444,1339.76,19,0,961,0,95,1,0,1317.71,1.02,1618,CARD,0,34.6,0,13.84,LOW,ALLOW,No major risk signals
TXN002233,12345,1222.34,12,0,969,0,14,0,0,753.96,1.62,279,UPI,0,20.08,0,8.03,LOW,ALLOW,No major risk signals
TXN002234,10951,1738.05,22,0,1083,0,23,0,1,415.86,4.17,1865,WALLET,0,30.69,15,21.28,LOW,ALLOW,High amount deviation
TXN002235,10035,1061.89,22,0,619,0,10,0,0,2104.36,0.5,1577,UPI,0,17.56,0,7.02,LOW,ALLOW,No major risk signals
TXN002236,11107,135.44,18,0,790,0,49,1,1,174.43,0.77,1682,UPI,0,12.46,0,4.98,LOW,ALLOW,No major risk signals
TXN002237,11475,1089.05,15,0,1340,0,29,1,1,453.2,2.4,992,UPI,1,66.91,7,30.97,LOW,ALLOW,Above-normal amount
TXN002238,11798,966.54,3,0,1495,0,17,3,1,1255.65,0.77,1654,CARD,0,2.84,8,5.94,LOW,ALLOW,Elevated velocity
TXN002239,11845,1433.29,2,0,1492,0,32,3,0,621.15,2.3,825,UPI,0,5.41,15,11.16,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN002240,11408,660.33,14,0,193,0,2,1,0,254.77,2.58,829,WALLET,0,38.29,7,19.51,LOW,ALLOW,Above-normal amount
TXN002241,11195,1085.72,14,0,364,0,65,2,0,386.6,2.8,118,UPI,0,26.03,7,14.61,LOW,ALLOW,Above-normal amount
TXN002242,11399,1440.59,17,0,443,0,10,1,0,296.06,4.85,658,UPI,0,38.58,15,24.43,LOW,ALLOW,High amount deviation
TXN002243,11708,783.65,21,0,619,1,1346,2,0,539.27,1.45,990,UPI,0,32.47,35,33.99,LOW,ALLOW,Location change | Large distance | Location change + large distance
TXN002244,11385,1594.78,6,0,652,0,22,2,0,305.48,5.2,1141,UPI,0,17.04,15,15.82,LOW,ALLOW,High amount deviation
TXN002245,12606,952.99,19,0,1396,0,55,1,0,620.38,1.53,1577,CARD,1,23.4,0,9.36,LOW,ALLOW,No major risk signals
TXN002246,12938,1025.73,4,0,312,0,64,1,0,1597.31,0.64,885,CARD,0,23.26,0,9.31,LOW,ALLOW,No major risk signals
TXN002247,12188,74.87,7,0,393,0,51,1,1,865.25,0.09,1171,UPI,0,18.26,0,7.3,LOW,ALLOW,No major risk signals
TXN002248,12934,339.58,22,0,283,1,1163,1,0,312.15,1.08,1638,UPI,0,19.13,35,28.65,LOW,ALLOW,Location change | Large distance | Location change + large distance
TXN002249,11300,340.36,9,1,7,0,90,0,0,294.66,1.15,1515,UPI,0,18.79,15,16.52,LOW,ALLOW,New device
TXN002250,12773,1079.1,0,0,951,0,80,1,1,438.91,2.45,1026,UPI,0,35.24,7,18.29,LOW,ALLOW,Above-normal amount
TXN002251,11243,2646.29,10,0,200,0,34,0,0,467.67,5.65,735,CARD,0,25.77,15,19.31,LOW,ALLOW,High amount deviation
TXN002252,10520,811.88,2,0,232,1,612,0,0,636.85,1.27,78,WALLET,0,17.3,15,15.92,LOW,ALLOW,Location change
TXN002253,11806,1846.51,20,0,515,0,50,1,0,437.7,4.21,788,CARD,0,37.44,15,23.97,LOW,ALLOW,High amount deviation
TXN002254,10009,1557.78,2,0,309,0,52,1,1,326.23,4.76,1731,WALLET,0,17.52,15,16.01,LOW,ALLOW,High amount deviation
TXN002255,10983,1011.22,14,0,433,0,66,0,0,270.58,3.72,293,CARD,0,21.31,7,12.72,LOW,ALLOW,Above-normal amount
TXN002256,12425,1462.47,16,0,1061,0,75,2,1,395.41,3.69,1377,CARD,0,28.47,7,15.59,LOW,ALLOW,Above-normal amount
TXN002257,11656,1106.61,17,1,19,0,51,1,0,800.62,1.38,1195,UPI,0,33.95,15,22.58,LOW,ALLOW,New device
TXN002258,11660,795.57,7,0,1435,0,85,0,0,672.32,1.18,446,UPI,0,14.91,0,5.96,LOW,ALLOW,No major risk signals
TXN002259,12729,1251.9,22,0,47,0,83,1,0,342.07,3.65,627,UPI,0,36.25,7,18.7,LOW,ALLOW,Above-normal amount
TXN002260,12631,3070.63,12,1,4,0,96,1,0,857.01,3.58,817,UPI,0,40.67,22,29.47,LOW,ALLOW,New device | Above-normal amount
TXN002261,12199,1341.89,9,0,1179,0,70,1,1,1178.33,1.14,1737,UPI,0,25.67,0,10.27,LOW,ALLOW,No major risk signals
TXN002262,10719,1080.6,2,0,624,0,54,2,1,313.12,3.44,1917,UPI,0,29.21,7,15.88,LOW,ALLOW,Above-normal amount
TXN002263,11072,425.88,19,0,1450,1,1573,0,0,311.42,1.36,1683,WALLET,0,31.28,40,36.51,LOW,ALLOW,Location change | Very large distance | Location change + large distance
TXN002264,10858,2991.39,13,0,518,0,6,2,0,188.2,15.81,1315,UPI,1,67.72,20,39.09,LOW,ALLOW,Extreme amount deviation
TXN002265,11316,271.51,12,0,461,0,22,2,1,404.11,0.67,564,UPI,0,12.59,0,5.03,LOW,ALLOW,No major risk signals
TXN002266,11603,210.58,2,0,217,0,0,1,0,182.03,1.15,1778,UPI,1,76.76,0,30.7,LOW,ALLOW,No major risk signals
TXN002267,10049,1231.2,12,0,1207,0,11,0,1,577.97,2.13,976,UPI,1,49.18,7,23.87,LOW,ALLOW,Above-normal amount
TXN002268,12711,424.69,19,0,153,0,96,2,1,296.84,1.43,1973,UPI,0,11.73,0,4.69,LOW,ALLOW,No major risk signals
TXN002269,12578,2265.92,23,0,1362,0,14,1,1,490.22,4.61,336,UPI,1,67.03,15,35.81,LOW,ALLOW,High amount deviation
TXN002270,12904,214.62,22,0,636,0,57,0,0,269.48,0.79,633,CARD,0,33.29,0,13.32,LOW,ALLOW,No major risk signals
TXN002271,10145,2033.54,8,0,151,0,26,4,2,292.36,6.93,1474,UPI,0,24.99,31,28.59,LOW,ALLOW,Elevated velocity | Repeated failed attempts | High amount deviation
TXN002272,10914,1804.13,15,0,903,0,79,2,1,892.19,2.02,1404,UPI,0,21.36,7,12.74,LOW,ALLOW,Above-normal amount
TXN002273,11462,992.59,22,1,4,1,2151,2,0,952.39,1.04,1465,WALLET,0,24.24,65,48.69,MEDIUM,STEP-UP VERIFICATION,New device | Location change | Very large distance | New device + location change | Location change + large distance
TXN002274,12289,150.71,22,0,934,0,48,1,1,174.06,0.86,856,UPI,0,30.49,0,12.19,LOW,ALLOW,No major risk signals
TXN002275,10580,207.51,7,1,4,0,62,0,1,372.05,0.56,1607,UPI,0,25.26,15,19.1,LOW,ALLOW,New device
TXN002276,12734,1100.97,11,0,695,0,50,1,0,303.57,3.61,1399,UPI,0,20.88,7,12.55,LOW,ALLOW,Above-normal amount
TXN002277,11584,736.66,11,0,1424,0,23,0,0,609.06,1.21,246,NETBANKING,0,10.11,0,4.05,LOW,ALLOW,No major risk signals
TXN002278,10482,1666.08,18,0,702,0,56,4,0,645.03,2.58,1478,WALLET,0,45.68,15,27.27,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN002279,11249,847.27,23,1,11,0,44,2,0,834.4,1.01,716,UPI,0,24.73,15,18.89,LOW,ALLOW,New device
TXN002280,10672,786.9,16,0,918,0,49,1,2,256.87,3.05,822,CARD,0,19.77,15,16.91,LOW,ALLOW,Repeated failed attempts | Above-normal amount
TXN002281,10630,114.16,14,0,1441,1,1697,0,0,424.48,0.27,1734,UPI,0,8.94,40,27.58,LOW,ALLOW,Location change | Very large distance | Location change + large distance
TXN002282,12708,1806.36,21,0,1465,0,77,2,0,240.78,7.47,227,WALLET,0,27.47,20,22.99,LOW,ALLOW,Extreme amount deviation
TXN002283,10661,517.09,17,0,1107,0,74,0,0,439.89,1.17,1232,CARD,0,42.49,0,17.0,LOW,ALLOW,No major risk signals
TXN002284,12852,640.04,6,1,5,0,25,1,1,241.1,2.64,1419,UPI,0,17.27,22,20.11,LOW,ALLOW,New device | Above-normal amount
TXN002285,12466,361.65,12,0,780,0,75,3,0,251.19,1.43,1235,CARD,0,27.99,8,16.0,LOW,ALLOW,Elevated velocity
TXN002286,10987,242.41,18,1,17,0,97,1,0,1251.45,0.19,871,CARD,0,45.9,15,27.36,LOW,ALLOW,New device
TXN002287,11546,3137.93,15,0,909,0,36,4,0,803.15,3.9,56,UPI,0,14.12,15,14.65,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN002288,10649,1765.46,10,0,675,0,90,1,2,433.55,4.06,1288,UPI,0,32.95,23,26.98,LOW,ALLOW,Repeated failed attempts | High amount deviation
TXN002289,10968,1790.4,4,0,830,0,79,3,0,564.08,3.17,1868,WALLET,0,42.88,15,26.15,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN002290,12637,746.93,1,0,1186,0,11,0,0,667.92,1.12,751,NETBANKING,0,33.34,0,13.34,LOW,ALLOW,No major risk signals
TXN002291,11100,204.95,0,0,1008,0,46,0,1,2786.18,0.07,294,CARD,0,2.89,0,1.15,LOW,ALLOW,No major risk signals
TXN002292,12556,5360.1,15,0,175,0,28,2,0,346.79,15.41,1224,UPI,0,33.76,20,25.5,LOW,ALLOW,Extreme amount deviation
TXN002293,10440,1285.56,4,0,1184,0,65,0,0,250.85,5.1,34,UPI,0,11.87,15,13.75,LOW,ALLOW,High amount deviation
TXN002294,10920,1008.55,6,0,1407,0,5,0,0,405.05,2.48,631,NETBANKING,0,25.6,7,14.44,LOW,ALLOW,Above-normal amount
TXN002295,10769,661.65,8,0,543,0,9,0,1,1047.84,0.63,1805,NETBANKING,0,19.24,0,7.69,LOW,ALLOW,No major risk signals
TXN002296,11343,157.93,3,0,1118,0,96,0,1,503.08,0.31,440,UPI,0,10.58,0,4.23,LOW,ALLOW,No major risk signals
TXN002297,11826,2369.24,18,0,1488,0,1,1,0,440.59,5.37,1614,UPI,0,17.58,15,16.03,LOW,ALLOW,High amount deviation
TXN002298,10262,365.39,19,0,865,0,81,3,1,175.98,2.06,1096,WALLET,0,13.28,15,14.31,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN002299,11577,1428.79,14,0,1088,0,48,0,0,318.24,4.48,1807,UPI,0,36.21,15,23.48,LOW,ALLOW,High amount deviation
TXN002300,12684,1728.85,6,1,12,0,15,0,1,160.85,10.68,1884,NETBANKING,1,98.93,45,66.57,MEDIUM,STEP-UP VERIFICATION,New device | Extreme amount deviation | New device + unusual amount
TXN002301,12506,1192.77,23,0,457,0,69,1,0,606.09,1.96,1563,UPI,0,32.1,0,12.84,LOW,ALLOW,No major risk signals
TXN002302,10998,1338.73,17,0,826,0,78,1,0,857.05,1.56,381,UPI,0,48.33,0,19.33,LOW,ALLOW,No major risk signals
TXN002303,10699,2819.18,4,0,363,0,13,1,0,1037.84,2.71,1391,CARD,0,22.22,7,13.09,LOW,ALLOW,Above-normal amount
TXN002304,12349,457.81,20,0,1351,0,62,1,0,480.91,0.95,1581,UPI,0,31.9,0,12.76,LOW,ALLOW,No major risk signals
TXN002305,11603,1032.59,12,0,1166,0,2,0,0,374.01,2.75,341,CARD,0,9.82,7,8.13,LOW,ALLOW,Above-normal amount
TXN002306,11241,741.49,2,0,1147,0,40,0,1,665.32,1.11,1633,NETBANKING,0,22.13,0,8.85,LOW,ALLOW,No major risk signals
TXN002307,11125,187.99,5,0,655,0,7,0,0,663.81,0.28,706,UPI,0,14.58,0,5.83,LOW,ALLOW,No major risk signals
TXN002308,12601,1145.26,11,0,426,0,45,0,0,725.89,1.58,1191,CARD,0,40.63,0,16.25,LOW,ALLOW,No major risk signals
TXN002309,12335,2600.77,20,0,563,0,36,1,0,513.67,5.05,1793,UPI,0,19.93,15,16.97,LOW,ALLOW,High amount deviation
TXN002310,11190,2892.52,17,0,86,0,82,0,0,218.54,13.18,919,CARD,0,50.14,20,32.05,LOW,ALLOW,Extreme amount deviation
TXN002311,12668,4354.02,17,1,13,0,65,0,0,800.88,5.43,1840,CARD,0,56.93,40,46.77,MEDIUM,STEP-UP VERIFICATION,New device | High amount deviation | New device + unusual amount
TXN002312,11005,198.81,3,1,5,0,36,1,1,297.24,0.67,907,WALLET,0,13.66,15,14.47,LOW,ALLOW,New device
TXN002313,10035,3584.35,19,0,1055,0,36,2,1,298.22,11.98,1411,NETBANKING,0,10.31,20,16.13,LOW,ALLOW,Extreme amount deviation
TXN002314,10743,1050.6,22,0,485,0,2,2,0,131.16,7.95,1835,UPI,0,3.55,20,13.42,LOW,ALLOW,Extreme amount deviation
TXN002315,11764,3499.86,13,0,854,0,59,2,0,884.06,3.95,579,UPI,0,29.34,7,15.94,LOW,ALLOW,Above-normal amount
TXN002316,10352,641.9,13,0,147,0,97,1,0,707.64,0.91,1406,UPI,0,25.37,0,10.15,LOW,ALLOW,No major risk signals
