transaction_id,customer_id,amount,transaction_hour,is_new_device,device_age_days,location_change,distance_from_last_transaction,transactions_last_10min,failed_attempts,avg_customer_amount,amount_deviation,customer_account_age_days,payment_method,fraud,ml_score,behavioural_score,risk_score,risk_level
TXN010115,10851,4489.22,3,1,8,0,60,0,0,392.22,11.42,1060,UPI,1,99.0,45,66.6,MEDIUM
TXN002164,10961,818.46,0,0,359,1,385,1,0,587.72,1.39,18,UPI,0,14.9,15,14.96,LOW
TXN000844,10042,707.13,2,0,716,0,62,0,0,331.85,2.12,161,UPI,0,9.52,7,8.01,LOW
TXN004977,12509,826.36,18,0,1206,1,557,1,0,976.33,0.85,1379,CARD,0,28.79,15,20.52,LOW
TXN003913,12100,417.69,21,0,1387,0,94,2,0,88.27,4.68,1107,CARD,0,10.03,15,13.01,LOW
TXN006931,12921,464.36,13,0,1496,0,9,2,0,575.66,0.81,567,NETBANKING,0,13.4,0,5.36,LOW
TXN011398,12793,2955.26,16,0,932,0,49,1,0,844.43,3.5,471,UPI,0,40.52,7,20.41,LOW
TXN011783,11219,922.69,12,1,1,0,54,4,0,165.9,5.53,1418,CARD,0,55.37,48,50.95,MEDIUM
TXN000654,11243,919.81,19,1,3,0,79,1,0,414.1,2.22,212,NETBANKING,0,19.02,22,20.81,LOW
TXN006616,10722,6195.93,19,0,154,0,60,1,0,275.36,22.42,1967,UPI,0,12.9,20,17.16,LOW
TXN000228,10293,1167.54,8,0,1382,0,57,3,3,432.68,2.69,1057,NETBANKING,0,33.9,30,31.56,LOW
TXN006886,11958,183.49,0,0,478,0,28,2,0,716.18,0.26,1414,WALLET,0,8.79,0,3.52,LOW
TXN002941,12001,583.83,14,0,559,0,24,2,0,598.8,0.97,968,UPI,1,23.7,0,9.48,LOW
TXN006096,11878,723.07,8,0,571,0,34,0,3,466.39,1.55,724,UPI,0,20.14,15,17.06,LOW
TXN009995,10849,4607.44,4,0,1287,0,0,0,0,596.34,7.71,281,UPI,1,5.31,20,14.12,LOW
TXN010528,12258,1168.74,18,0,234,0,71,2,0,208.08,5.59,326,NETBANKING,0,23.59,15,18.43,LOW
TXN003372,11968,352.14,6,1,17,0,68,0,0,1081.68,0.33,1833,UPI,0,21.49,15,17.6,LOW
TXN004828,11279,2992.03,14,0,1212,0,6,0,0,1310.42,2.28,1960,NETBANKING,0,20.53,7,12.41,LOW
TXN010332,10323,1075.73,19,0,1356,0,16,2,0,413.89,2.59,1664,UPI,1,46.8,7,22.92,LOW
TXN011225,10329,725.48,13,0,1203,0,19,1,0,2644.58,0.27,1800,UPI,0,30.55,0,12.22,LOW
TXN007549,11008,290.91,15,0,672,0,79,1,0,297.06,0.98,1957,UPI,0,25.21,0,10.09,LOW
TXN001778,10569,1108.79,3,0,683,0,6,1,0,488.26,2.27,356,NETBANKING,0,19.49,7,12.0,LOW
TXN009578,11356,1822.27,22,0,731,0,36,4,2,441.69,4.12,1430,UPI,0,15.52,31,24.81,LOW
TXN009769,11564,647.43,14,0,905,0,20,1,0,427.56,1.51,771,UPI,0,36.39,0,14.56,LOW
TXN007332,10363,392.05,21,1,19,1,2002,0,0,455.48,0.86,1062,UPI,0,21.48,65,47.59,MEDIUM
TXN003029,10880,1779.15,20,0,853,0,75,2,0,128.17,13.77,1347,WALLET,1,31.71,20,24.68,LOW
TXN010108,11070,1536.39,4,0,1286,0,92,0,0,854.7,1.8,751,NETBANKING,0,22.27,0,8.91,LOW
TXN010096,11885,343.61,0,0,1144,1,1927,3,1,569.73,0.6,60,NETBANKING,1,87.32,48,63.73,MEDIUM
TXN007860,11119,1590.86,6,0,48,0,24,1,0,813.3,1.95,313,NETBANKING,0,23.44,0,9.38,LOW
TXN007680,10206,2238.63,3,0,696,1,571,1,0,629.47,3.55,785,CARD,0,20.15,22,21.26,LOW
TXN006533,11669,610.67,23,0,701,0,15,2,1,150.0,4.04,277,UPI,0,13.19,15,14.27,LOW
TXN010326,12627,991.29,20,0,1073,0,22,2,0,621.38,1.59,1129,UPI,0,32.18,0,12.87,LOW
TXN005930,10906,555.57,8,0,1029,0,93,1,0,1141.25,0.49,1261,NETBANKING,0,15.18,0,6.07,LOW
TXN006655,12201,953.59,13,1,16,0,31,2,0,759.76,1.25,730,CARD,0,28.54,15,20.42,LOW
TXN004884,12561,1843.16,18,0,683,0,42,1,0,393.15,4.68,1625,UPI,0,28.51,15,20.4,LOW
TXN008851,12445,2793.69,8,0,330,1,1309,0,0,951.02,2.93,1698,UPI,0,14.03,42,30.81,LOW
TXN008526,12235,1177.82,16,0,96,0,48,2,1,890.23,1.32,424,UPI,1,49.9,0,19.96,LOW
TXN004496,10841,753.57,19,0,594,0,12,2,0,416.14,1.81,1847,NETBANKING,1,34.95,0,13.98,LOW
TXN010829,12304,683.92,6,0,274,0,76,3,0,120.81,5.61,956,UPI,0,27.83,23,24.93,LOW
TXN004558,12880,673.09,11,0,662,0,82,1,0,2570.19,0.26,825,UPI,0,13.85,0,5.54,LOW
TXN009521,11763,432.84,0,0,1432,1,1676,0,0,628.36,0.69,1345,CARD,0,8.45,40,27.38,LOW
TXN002217,11671,2199.55,23,0,1330,0,57,0,0,461.67,4.75,905,UPI,0,41.09,15,25.43,LOW
TXN007190,11971,803.72,12,0,946,0,8,0,0,1441.22,0.56,1717,UPI,0,14.06,0,5.62,LOW
TXN004038,12349,4301.93,13,0,1493,1,263,3,0,321.29,13.35,499,CARD,0,41.41,43,42.36,MEDIUM
TXN008386,10670,887.76,11,0,1432,0,26,0,0,492.24,1.8,1470,UPI,0,19.17,0,7.67,LOW
TXN004885,12443,1164.09,5,0,558,0,60,1,0,472.55,2.46,72,UPI,0,34.14,7,17.86,LOW
TXN001128,11857,1022.57,18,0,678,0,11,1,0,1410.54,0.72,490,UPI,0,37.72,0,15.09,LOW
TXN011144,11040,607.2,10,0,966,0,76,1,1,195.44,3.09,1939,UPI,0,12.16,7,9.06,LOW
TXN003928,10739,2740.2,16,0,376,0,47,3,0,1028.54,2.66,238,UPI,0,27.22,15,19.89,LOW
TXN006789,10378,627.51,4,0,774,0,93,1,2,892.64,0.7,1331,NETBANKING,1,9.49,8,8.59,LOW
TXN002991,11080,1702.62,0,1,9,0,72,0,1,939.67,1.81,27,UPI,0,34.36,15,22.74,LOW
TXN001522,11914,380.52,20,0,1327,0,28,2,0,389.43,0.97,743,NETBANKING,0,32.53,0,13.01,LOW
TXN006465,10366,523.73,9,0,61,0,29,0,0,248.64,2.1,1532,CARD,0,21.04,7,12.62,LOW
TXN003684,10682,110.18,9,0,1019,0,70,2,0,456.9,0.24,594,CARD,0,18.79,0,7.52,LOW
TXN011666,12174,721.49,18,0,933,0,19,1,0,760.8,0.95,1133,UPI,0,34.69,0,13.88,LOW
TXN000571,11821,361.18,21,0,1108,0,80,1,0,170.55,2.11,1837,UPI,0,5.96,7,6.59,LOW
TXN004034,12645,613.01,5,0,1248,0,14,1,0,348.48,1.75,577,UPI,0,40.9,0,16.36,LOW
TXN009146,12166,1965.35,15,0,198,0,50,0,0,816.16,2.41,393,UPI,0,63.56,7,29.62,LOW
TXN007661,12521,725.36,17,0,796,0,13,0,0,466.7,1.55,699,UPI,0,33.69,0,13.48,LOW
TXN007103,11203,310.26,8,0,148,0,2,0,2,363.09,0.85,198,UPI,0,21.55,8,13.42,LOW
TXN005203,10844,980.06,21,0,191,0,29,1,0,864.71,1.13,909,CARD,0,49.04,0,19.61,LOW
TXN007223,11152,328.28,20,1,17,1,2241,2,1,2088.51,0.16,1107,UPI,0,7.32,65,41.93,MEDIUM
TXN006868,12357,1187.26,19,0,1006,0,93,1,0,309.62,3.82,566,UPI,0,27.65,7,15.26,LOW
TXN004140,10860,4122.22,10,0,652,0,25,0,1,732.88,5.62,254,CARD,0,18.64,15,16.45,LOW
TXN007551,11510,1352.54,15,0,970,0,72,5,0,502.26,2.69,297,WALLET,0,46.46,27,34.78,LOW
TXN002318,10072,319.58,10,0,594,0,36,2,0,694.68,0.46,1389,CARD,0,23.34,0,9.34,LOW
TXN007037,12155,4023.99,12,0,143,0,82,0,0,407.39,9.85,702,NETBANKING,0,34.26,20,25.7,LOW
TXN008243,11840,326.02,0,0,84,0,1,2,0,344.35,0.94,741,UPI,0,45.4,0,18.16,LOW
TXN005537,12764,239.74,19,0,667,1,1860,0,0,673.77,0.36,191,UPI,0,39.55,40,39.82,LOW
TXN010548,10760,675.34,9,0,351,0,77,3,0,1419.66,0.48,847,CARD,0,31.8,8,17.52,LOW
TXN011858,10949,2271.05,19,0,416,0,24,1,0,671.72,3.38,1739,UPI,0,12.25,7,9.1,LOW
TXN007084,10598,528.32,9,0,795,0,20,1,0,1057.23,0.5,778,WALLET,0,62.8,0,25.12,LOW
TXN009914,12001,1556.66,7,0,1240,0,99,1,0,88.98,17.3,347,UPI,0,2.84,20,13.14,LOW
TXN000520,12737,289.49,22,0,1435,0,69,1,0,397.71,0.73,314,UPI,0,40.96,0,16.38,LOW
TXN004740,11348,574.96,20,0,220,0,0,3,0,499.68,1.15,1950,NETBANKING,0,15.56,8,11.03,LOW
TXN007727,12744,1696.02,7,0,234,0,41,3,0,511.01,3.31,1351,UPI,0,25.46,15,19.18,LOW
TXN004226,12727,883.08,14,1,10,0,58,1,0,169.35,5.18,1077,WALLET,0,36.93,40,38.77,LOW
TXN010779,11298,1510.21,9,0,1083,0,26,0,0,610.18,2.47,1415,CARD,0,19.82,7,12.13,LOW
TXN009195,12336,391.98,6,0,620,0,87,0,0,255.92,1.53,311,CARD,0,11.35,0,4.54,LOW
TXN007063,11221,3149.66,4,0,875,0,81,0,1,1499.06,2.1,730,CARD,0,35.53,7,18.41,LOW
TXN002948,12539,1909.74,8,0,1155,0,36,2,0,1619.76,1.18,795,UPI,0,52.66,0,21.06,LOW
TXN010773,11848,1418.42,0,0,818,0,63,0,0,108.51,12.95,1155,NETBANKING,0,4.46,20,13.79,LOW
TXN009978,12048,901.58,12,0,108,0,20,1,0,210.98,4.25,1754,UPI,0,30.49,15,21.19,LOW
TXN001927,12961,1743.97,23,0,585,0,3,0,1,490.9,3.55,1484,CARD,0,15.1,7,10.24,LOW
TXN011619,12723,895.38,23,0,1233,0,21,3,1,713.91,1.25,357,CARD,0,31.69,8,17.48,LOW
TXN010946,12710,1205.86,12,0,737,0,23,0,0,1690.99,0.71,1414,CARD,0,28.07,0,11.23,LOW
TXN009316,12462,689.49,20,0,388,0,92,0,0,525.75,1.31,998,CARD,0,28.17,0,11.27,LOW
TXN004062,12493,1021.95,23,0,677,0,74,0,1,689.65,1.48,1804,CARD,0,33.1,0,13.24,LOW
TXN007218,12959,1092.26,20,0,720,0,62,3,0,97.36,11.1,939,UPI,0,52.46,28,37.79,LOW
TXN001288,10327,430.98,22,0,695,1,1326,0,1,1040.08,0.41,239,CARD,0,38.74,35,36.5,LOW
TXN011976,11291,4184.92,15,0,1466,0,88,1,1,334.37,12.48,412,CARD,0,22.13,20,20.85,LOW
TXN001449,11040,2609.31,22,0,1123,0,41,1,2,440.51,5.91,1733,UPI,0,11.74,23,18.49,LOW
TXN005502,10738,2661.51,4,0,557,0,27,1,0,396.76,6.69,1761,UPI,0,18.27,15,16.31,LOW
TXN011982,12057,592.07,16,0,1351,0,81,0,1,386.37,1.53,928,CARD,0,33.37,0,13.35,LOW
TXN003135,10985,997.94,19,0,866,0,13,1,0,620.49,1.61,481,CARD,0,53.4,0,21.36,LOW
TXN010083,12759,2975.04,18,0,1275,0,42,1,0,518.89,5.72,106,CARD,0,26.2,15,19.48,LOW
TXN004630,11688,775.36,3,0,1118,0,79,0,1,450.14,1.72,997,UPI,0,26.01,0,10.41,LOW
TXN004536,10060,1238.39,17,0,1431,0,64,3,1,437.2,2.83,1283,UPI,0,14.94,15,14.98,LOW
TXN007263,10995,1182.54,9,0,210,0,44,1,0,949.02,1.24,52,CARD,0,66.35,0,26.54,LOW
TXN003460,11998,634.26,14,0,952,0,34,1,0,1535.42,0.41,1098,NETBANKING,0,27.3,0,10.92,LOW
TXN001673,10556,768.9,14,0,874,0,1,1,0,228.06,3.36,1301,NETBANKING,0,10.27,7,8.31,LOW
TXN001023,10319,724.7,18,0,730,0,79,1,0,136.42,5.27,226,CARD,1,8.69,15,12.48,LOW
TXN011470,12724,1674.87,23,0,391,0,0,2,0,302.82,5.51,162,NETBANKING,0,5.09,15,11.03,LOW
TXN008245,12887,471.19,7,0,1146,0,57,0,0,507.04,0.93,1878,CARD,0,28.5,0,11.4,LOW
TXN000721,12036,127.76,0,1,9,0,97,0,0,1076.74,0.12,1152,NETBANKING,0,10.51,15,13.21,LOW
TXN007091,10545,711.88,8,0,309,0,67,1,1,258.33,2.75,1454,CARD,1,20.59,7,12.44,LOW
TXN007809,10422,1781.81,23,0,680,0,85,1,0,1073.13,1.66,1211,NETBANKING,0,61.53,0,24.61,LOW
TXN003912,11067,506.14,6,1,0,1,2003,3,1,467.29,1.08,1223,UPI,1,91.31,73,80.32,HIGH
TXN005364,12910,734.87,12,1,5,1,1992,0,0,313.64,2.34,639,WALLET,0,31.03,72,55.61,MEDIUM
TXN007198,11716,1285.86,23,0,1399,0,61,1,0,1401.54,0.92,686,UPI,0,59.59,0,23.84,LOW
TXN000493,10550,1648.06,0,1,13,0,29,0,0,368.22,4.46,75,UPI,0,45.34,40,42.14,MEDIUM
TXN005189,10971,1956.29,20,0,1443,0,14,3,0,1257.33,1.55,915,WALLET,0,18.21,8,12.09,LOW
TXN010063,10842,855.95,20,0,1159,0,25,2,0,1462.91,0.58,1996,UPI,0,16.03,0,6.41,LOW
TXN000140,10206,3354.43,16,0,1245,0,87,1,0,1779.06,1.88,387,UPI,0,31.2,0,12.48,LOW
TXN003311,12580,3019.84,3,1,9,0,78,1,0,938.72,3.21,1189,UPI,0,22.42,22,22.17,LOW
TXN008106,12597,1497.01,12,0,1041,0,59,2,0,300.17,4.97,1402,WALLET,0,14.55,15,14.82,LOW
TXN002448,12383,3638.39,14,0,1023,0,79,2,0,1108.08,3.28,150,CARD,1,13.07,7,9.43,LOW
TXN007260,12329,1598.49,15,0,209,0,1,0,0,643.85,2.48,1638,WALLET,0,10.64,7,8.46,LOW
TXN002254,10009,1557.78,2,0,309,0,52,1,1,326.23,4.76,1731,WALLET,0,17.52,15,16.01,LOW
TXN007228,12489,1168.85,12,0,1151,1,2100,0,1,620.73,1.88,274,WALLET,0,24.14,40,33.66,LOW
TXN007970,12583,497.93,21,0,1160,0,31,2,0,370.17,1.34,358,CARD,0,28.39,0,11.36,LOW
TXN007581,12662,169.57,23,0,560,0,22,1,1,285.09,0.59,1340,CARD,0,15.93,0,6.37,LOW
TXN002962,10383,236.67,17,0,1135,0,73,2,0,222.08,1.06,743,UPI,0,40.32,0,16.13,LOW
TXN007843,11947,1254.76,14,0,546,1,863,3,0,569.37,2.2,1045,UPI,1,95.97,50,68.39,MEDIUM
TXN000937,12859,1489.97,10,0,756,0,66,3,0,415.93,3.57,1667,NETBANKING,0,41.75,15,25.7,LOW
TXN000101,12027,2528.14,18,0,1176,0,93,1,0,360.73,6.99,1513,UPI,0,33.18,15,22.27,LOW
TXN000316,11218,249.59,1,0,832,0,2,4,0,1480.23,0.17,62,CARD,0,8.22,8,8.09,LOW
TXN003760,12828,251.41,17,0,565,0,47,0,0,669.25,0.38,105,UPI,0,25.39,0,10.16,LOW
TXN001295,12861,669.84,1,0,491,0,52,0,1,278.31,2.4,165,WALLET,0,20.73,7,12.49,LOW
TXN000868,12581,849.23,4,0,831,0,49,1,0,313.35,2.7,1265,CARD,0,18.07,7,11.43,LOW
TXN011177,11996,729.92,14,0,1478,0,7,0,2,568.57,1.28,991,NETBANKING,0,18.76,8,12.3,LOW
TXN003814,12624,931.57,18,0,1426,0,41,1,0,960.67,0.97,97,UPI,0,64.58,0,25.83,LOW
TXN008148,11986,436.74,21,0,644,0,10,2,0,646.93,0.67,1160,NETBANKING,0,23.62,0,9.45,LOW
TXN010165,10560,841.8,23,0,186,0,64,0,0,394.18,2.13,1144,NETBANKING,0,46.21,7,22.68,LOW
TXN007875,12869,704.32,14,0,702,0,6,1,0,1696.31,0.41,941,UPI,0,14.18,0,5.67,LOW
TXN005071,12923,475.94,17,0,1317,0,11,1,0,243.7,1.94,712,CARD,0,30.39,0,12.16,LOW
TXN008961,10414,1080.02,0,0,1441,0,11,0,0,444.07,2.43,1386,CARD,0,9.36,7,7.95,LOW
TXN007657,11074,1143.83,18,0,178,0,99,0,0,137.54,8.26,429,UPI,0,29.39,20,23.76,LOW
TXN011041,12468,208.41,14,0,352,0,34,1,0,1022.7,0.2,1858,WALLET,1,40.33,0,16.13,LOW
TXN000130,12660,585.37,21,0,1158,0,15,1,1,340.25,1.72,1226,NETBANKING,0,60.44,0,24.18,LOW
TXN008700,10769,2209.88,12,0,1474,0,83,0,0,815.91,2.71,744,NETBANKING,1,23.45,7,13.58,LOW
TXN003623,12442,5071.24,9,0,469,0,67,0,1,167.9,30.03,1815,CARD,0,5.25,20,14.1,LOW
TXN007194,10153,2871.27,23,0,1395,0,0,1,0,248.3,11.52,1715,UPI,0,4.54,20,13.81,LOW
TXN008591,11888,289.82,3,0,1203,0,92,2,0,705.89,0.41,1690,CARD,0,16.46,0,6.58,LOW
TXN008300,12558,1482.42,17,0,863,0,63,2,0,762.54,1.94,1997,UPI,0,36.6,0,14.64,LOW
TXN006836,12851,1860.81,3,1,3,0,41,0,0,420.46,4.42,1730,CARD,0,32.05,40,36.82,LOW
TXN008960,10395,770.62,14,0,1090,0,66,1,0,120.96,6.32,1961,CARD,0,3.55,15,10.42,LOW
TXN004560,11911,295.0,17,0,1057,0,90,0,0,548.42,0.54,1596,CARD,0,34.86,0,13.94,LOW
TXN003240,12990,1314.31,21,0,548,0,45,1,0,321.66,4.07,643,NETBANKING,0,27.2,15,19.88,LOW
TXN003537,11841,366.8,14,0,1185,0,25,1,0,501.13,0.73,57,CARD,0,13.3,0,5.32,LOW
TXN001800,10348,16129.55,22,0,600,0,11,0,1,181.62,88.32,451,UPI,0,35.07,20,26.03,LOW
TXN004817,12106,1199.96,6,0,1072,0,30,0,0,514.03,2.33,1837,UPI,0,37.78,7,19.31,LOW
TXN006503,10691,3132.5,8,0,233,0,91,1,0,3279.37,0.95,1084,WALLET,0,44.68,0,17.87,LOW
TXN004328,10077,587.19,0,0,808,0,65,1,1,95.42,6.09,1532,NETBANKING,0,6.81,15,11.72,LOW
TXN004043,11541,1993.53,3,0,1311,0,85,1,2,211.25,9.39,93,NETBANKING,0,7.8,28,19.92,LOW
TXN011983,11339,8453.93,11,1,7,0,66,3,1,637.59,13.24,1416,WALLET,1,98.63,53,71.25,HIGH
TXN005491,10888,234.83,18,0,633,0,38,2,0,704.77,0.33,1734,UPI,0,9.75,0,3.9,LOW
TXN008544,12013,133.2,6,0,564,0,44,0,0,639.18,0.21,983,NETBANKING,0,9.32,0,3.73,LOW
TXN011064,11207,736.09,19,0,703,1,618,1,0,324.01,2.26,689,CARD,0,38.28,22,28.51,LOW
TXN007324,11641,625.43,7,0,838,0,36,2,0,291.93,2.14,788,UPI,0,17.62,7,11.25,LOW
TXN005285,10275,729.29,0,0,1443,0,2,5,0,331.38,2.19,170,WALLET,0,3.22,27,17.49,LOW
TXN000994,10117,921.15,6,0,1188,1,1655,4,0,539.99,1.7,1988,NETBANKING,1,95.08,48,66.83,MEDIUM
TXN008554,11352,1025.25,17,0,262,0,13,1,0,2111.36,0.49,116,NETBANKING,0,39.26,0,15.7,LOW
TXN008940,12555,2328.35,19,0,523,0,13,1,3,1068.63,2.18,1272,UPI,0,24.23,22,22.89,LOW
TXN005497,10470,1781.85,22,0,591,0,59,2,1,168.0,10.54,1399,WALLET,0,34.85,20,25.94,LOW
TXN001259,11394,3521.62,23,0,1090,0,80,4,1,873.06,4.03,1528,WALLET,0,7.77,23,16.91,LOW
TXN000148,11020,385.36,4,0,344,0,44,3,0,421.8,0.91,1054,CARD,0,22.72,8,13.89,LOW
TXN006068,11914,5751.83,0,0,690,0,59,0,0,438.19,13.1,1107,CARD,0,29.55,20,23.82,LOW
TXN008340,12545,804.01,20,0,1494,0,62,0,0,5391.04,0.15,817,UPI,1,12.26,0,4.9,LOW
TXN003915,11815,911.91,1,0,217,0,52,2,1,739.02,1.23,1736,CARD,0,23.1,0,9.24,LOW
TXN008137,11134,2197.48,15,0,883,0,80,1,0,743.53,2.95,1993,UPI,0,38.5,7,19.6,LOW
TXN004738,10070,702.29,22,0,945,0,69,1,1,618.24,1.13,1919,CARD,0,33.97,0,13.59,LOW
TXN001456,11799,151.7,15,1,2,0,30,1,0,603.28,0.25,1776,WALLET,0,16.26,15,15.5,LOW
TXN006726,12263,367.8,8,0,360,0,65,1,1,349.34,1.05,916,WALLET,0,23.49,0,9.39,LOW
TXN003152,12320,2358.76,10,1,5,0,58,3,0,158.11,14.82,363,UPI,1,98.47,53,71.19,HIGH
TXN008363,11379,3976.73,10,0,723,0,80,2,0,189.59,20.87,1010,UPI,0,38.72,20,27.49,LOW
TXN000775,11901,748.73,6,0,327,0,70,2,0,1198.14,0.62,931,WALLET,1,29.11,0,11.64,LOW
TXN011579,11090,646.09,8,0,773,0,35,4,1,203.39,3.16,176,WALLET,0,29.97,15,20.99,LOW
TXN002337,12428,231.92,2,0,1128,0,29,1,0,1510.26,0.15,605,UPI,0,13.41,0,5.36,LOW
TXN003873,11036,402.16,14,0,264,0,87,0,0,343.52,1.17,848,CARD,0,25.58,0,10.23,LOW
TXN011416,10216,1321.13,23,0,1043,0,21,1,2,202.87,6.48,1867,UPI,0,3.77,23,15.31,LOW
TXN011887,12251,771.54,13,0,325,0,17,0,1,388.67,1.98,170,NETBANKING,0,28.97,0,11.59,LOW
TXN004592,10062,532.96,11,0,653,0,28,1,0,326.04,1.63,1145,UPI,0,35.21,0,14.09,LOW
TXN009907,11124,1360.71,17,0,1358,0,12,2,2,326.56,4.15,1534,CARD,0,37.96,23,28.98,LOW
TXN009322,10222,844.98,22,0,682,0,54,1,1,418.14,2.02,1590,UPI,0,28.86,7,15.74,LOW
TXN005019,11738,1846.89,23,0,705,0,75,1,0,249.75,7.37,1003,UPI,0,35.61,20,26.24,LOW
TXN000256,12385,722.61,9,0,1446,1,2282,1,0,521.4,1.38,1492,CARD,0,47.12,40,42.85,MEDIUM
TXN011158,10552,1266.15,15,0,178,0,48,0,1,400.92,3.15,1490,WALLET,1,28.7,7,15.68,LOW
TXN002570,11948,1103.95,16,0,881,0,97,2,0,453.05,2.43,135,UPI,0,38.28,7,19.51,LOW
TXN009026,12602,2113.56,20,0,950,0,30,1,0,290.48,7.25,805,CARD,0,40.18,20,28.07,LOW
TXN008565,12073,2051.46,21,0,1236,0,4,1,0,424.41,4.82,1783,NETBANKING,0,42.79,15,26.11,LOW
TXN004947,11675,523.07,1,1,1,0,27,3,0,447.21,1.17,1112,CARD,0,19.48,23,21.59,LOW
TXN006565,12156,869.13,22,0,428,0,52,0,0,609.18,1.42,1542,CARD,0,25.47,0,10.19,LOW
TXN010190,11725,669.73,0,0,889,0,48,1,1,488.48,1.37,1477,CARD,0,28.92,0,11.57,LOW
TXN006928,10801,482.5,19,0,1270,0,1,0,0,711.85,0.68,759,CARD,0,9.51,0,3.81,LOW
TXN010180,10745,1495.1,0,0,106,0,21,4,0,214.47,6.94,433,UPI,0,25.81,23,24.12,LOW
TXN010422,11862,558.63,17,0,668,0,44,3,1,683.64,0.82,776,CARD,0,44.8,8,22.72,LOW
TXN007360,12354,449.9,6,0,447,1,1199,0,0,235.99,1.9,1251,NETBANKING,0,19.27,35,28.71,LOW
TXN002776,12179,1152.91,23,0,964,0,60,1,1,681.36,1.69,490,CARD,0,60.45,0,24.18,LOW
TXN000210,11589,835.21,10,0,571,0,30,0,1,579.57,1.44,111,UPI,0,47.11,0,18.84,LOW
TXN011998,12527,2992.23,18,0,1075,0,40,3,1,527.37,5.66,1454,NETBANKING,0,17.02,23,20.61,LOW
TXN007315,12140,474.83,3,0,796,0,66,2,0,653.94,0.72,898,WALLET,0,17.22,0,6.89,LOW
TXN003216,11904,875.21,20,0,1330,0,69,0,0,1641.92,0.53,567,CARD,0,45.47,0,18.19,LOW
TXN009929,11289,2680.54,6,1,1,0,39,0,0,445.11,6.01,694,UPI,1,35.61,40,38.24,LOW
TXN009909,12686,1213.77,2,0,1104,0,6,0,0,427.39,2.83,620,UPI,0,33.76,7,17.7,LOW
TXN007122,10666,3368.67,7,0,1378,0,42,2,0,544.53,6.18,149,UPI,0,20.08,15,17.03,LOW
TXN005253,12655,362.5,19,0,877,0,0,0,1,408.91,0.88,183,UPI,0,18.01,0,7.2,LOW
TXN011341,10187,726.79,0,0,203,0,10,4,0,600.51,1.21,601,NETBANKING,0,29.16,8,16.46,LOW
TXN005322,12653,828.78,8,1,4,0,69,0,0,333.59,2.48,1246,UPI,0,27.57,22,24.23,LOW
TXN005821,10140,3207.9,19,0,528,0,68,1,0,454.92,7.04,579,NETBANKING,0,25.96,20,22.39,LOW
TXN003511,10125,464.51,18,0,715,0,67,1,0,245.86,1.88,441,UPI,0,34.95,0,13.98,LOW
TXN006290,12155,1431.07,4,0,500,0,8,3,0,643.47,2.22,1894,CARD,0,40.44,15,25.18,LOW
TXN011101,12553,796.73,10,0,143,0,56,5,0,559.55,1.42,1215,NETBANKING,0,50.79,20,32.32,LOW
TXN009346,11394,528.86,4,0,1021,0,26,2,0,807.08,0.65,1162,NETBANKING,0,36.51,0,14.6,LOW
TXN010026,10530,1444.21,6,0,264,0,88,1,0,337.75,4.26,374,CARD,0,23.08,15,18.23,LOW
TXN006966,12410,484.69,4,0,651,0,48,2,3,759.27,0.64,561,UPI,0,14.7,15,14.88,LOW
TXN007949,11986,585.5,17,0,1020,0,22,3,0,500.34,1.17,1209,NETBANKING,0,20.89,8,13.16,LOW
TXN006416,11231,5431.07,16,0,323,0,27,2,2,447.11,12.12,1427,UPI,0,11.69,28,21.48,LOW
TXN011686,10660,110.97,8,0,1012,0,14,1,0,452.5,0.24,1921,CARD,0,52.07,0,20.83,LOW
TXN008802,12263,263.04,4,0,256,0,44,1,0,704.09,0.37,1740,UPI,0,18.38,0,7.35,LOW
TXN000886,11079,612.23,9,1,6,0,12,1,0,513.8,1.19,1149,CARD,0,18.23,15,16.29,LOW
TXN000686,11252,411.73,7,0,175,0,26,1,0,799.28,0.51,434,CARD,0,26.78,0,10.71,LOW
TXN003464,10048,1421.6,2,0,516,0,52,0,1,516.57,2.75,1524,CARD,1,23.27,7,13.51,LOW
TXN005702,12053,2467.14,1,0,1064,0,35,2,1,293.36,8.38,1786,WALLET,0,9.76,20,15.9,LOW
TXN002564,11587,1105.92,7,0,1394,0,56,0,0,161.84,6.79,962,UPI,0,21.98,15,17.79,LOW
TXN007399,12603,693.42,6,0,663,0,14,2,0,413.0,1.67,1167,WALLET,0,36.78,0,14.71,LOW
TXN011237,10719,895.89,21,0,1014,0,12,4,0,1409.67,0.64,873,UPI,0,18.88,8,12.35,LOW
TXN010974,11708,1180.88,3,0,98,0,60,2,1,1624.75,0.73,1894,CARD,0,10.66,0,4.26,LOW
TXN011394,11848,610.12,3,1,5,0,34,2,1,96.48,6.26,1270,NETBANKING,0,21.44,40,32.58,LOW
TXN000764,12000,1870.64,0,0,770,0,23,2,1,309.09,6.03,891,CARD,0,27.84,15,20.14,LOW
TXN008222,12933,1367.36,23,1,6,0,51,3,0,1074.93,1.27,318,CARD,0,35.73,23,28.09,LOW
TXN008755,11366,2980.66,17,0,635,0,22,3,0,504.13,5.9,452,UPI,0,13.05,23,19.02,LOW
TXN001876,10105,1380.89,16,0,149,0,76,2,0,367.63,3.75,1928,NETBANKING,0,37.8,7,19.32,LOW
